char1,file1,char2,file2,score
*,symbol.ttf_2a.png,P,symbol.ttf_50.png,0.9999998807907104
*,symbol.ttf_2a.png,;,symbol.ttf_3b.png,0.9999998807907104
*,symbol.ttf_2a.png,1,symbol.ttf_31.png,0.9999998807907104
*,symbol.ttf_2a.png,2,symbol.ttf_32.png,0.9999998807907104
*,symbol.ttf_2a.png,<,symbol.ttf_3c.png,0.9999998807907104
*,symbol.ttf_2a.png,A,symbol.ttf_41.png,0.9999998807907104
*,symbol.ttf_2a.png,8,symbol.ttf_38.png,0.9999998807907104
*,symbol.ttf_2a.png,a,symbol.ttf_61.png,0.9999998807907104
*,symbol.ttf_2a.png,7,symbol.ttf_37.png,0.9999998807907104
*,symbol.ttf_2a.png,J,symbol.ttf_4a.png,0.9999998807907104
*,symbol.ttf_2a.png,t,symbol.ttf_74.png,0.9999998807907104
",",symbol.ttf_2c.png, ,symbol.ttf_20.png,0.9999998807907104
",",symbol.ttf_2c.png,M,symbol.ttf_4d.png,0.9999998807907104
",",symbol.ttf_2c.png,o,symbol.ttf_6f.png,0.9999998807907104
",",symbol.ttf_2c.png,^,symbol.ttf_5e.png,0.9999998807907104
",",symbol.ttf_2c.png,W,symbol.ttf_57.png,0.9999998807907104
",",symbol.ttf_2c.png,P,symbol.ttf_50.png,0.9999998807907104
",",symbol.ttf_2c.png,;,symbol.ttf_3b.png,0.9999998807907104
",",symbol.ttf_2c.png,1,symbol.ttf_31.png,0.9999998807907104
",",symbol.ttf_2c.png,2,symbol.ttf_32.png,0.9999998807907104
",",symbol.ttf_2c.png,<,symbol.ttf_3c.png,0.9999998807907104
",",symbol.ttf_2c.png,A,symbol.ttf_41.png,0.9999998807907104
",",symbol.ttf_2c.png,8,symbol.ttf_38.png,0.9999998807907104
",",symbol.ttf_2c.png,a,symbol.ttf_61.png,0.9999998807907104
",",symbol.ttf_2c.png,7,symbol.ttf_37.png,0.9999998807907104
",",symbol.ttf_2c.png,J,symbol.ttf_4a.png,0.9999998807907104
",",symbol.ttf_2c.png,t,symbol.ttf_74.png,0.9999998807907104
 ,symbol.ttf_20.png,M,symbol.ttf_4d.png,0.9999998807907104
 ,symbol.ttf_20.png,o,symbol.ttf_6f.png,0.9999998807907104
 ,symbol.ttf_20.png,^,symbol.ttf_5e.png,0.9999998807907104
 ,symbol.ttf_20.png,W,symbol.ttf_57.png,0.9999998807907104
 ,symbol.ttf_20.png,P,symbol.ttf_50.png,0.9999998807907104
 ,symbol.ttf_20.png,;,symbol.ttf_3b.png,0.9999998807907104
 ,symbol.ttf_20.png,1,symbol.ttf_31.png,0.9999998807907104
 ,symbol.ttf_20.png,2,symbol.ttf_32.png,0.9999998807907104
 ,symbol.ttf_20.png,<,symbol.ttf_3c.png,0.9999998807907104
 ,symbol.ttf_20.png,A,symbol.ttf_41.png,0.9999998807907104
 ,symbol.ttf_20.png,8,symbol.ttf_38.png,0.9999998807907104
 ,symbol.ttf_20.png,a,symbol.ttf_61.png,0.9999998807907104
 ,symbol.ttf_20.png,7,symbol.ttf_37.png,0.9999998807907104
 ,symbol.ttf_20.png,J,symbol.ttf_4a.png,0.9999998807907104
 ,symbol.ttf_20.png,t,symbol.ttf_74.png,0.9999998807907104
M,symbol.ttf_4d.png,o,symbol.ttf_6f.png,0.9999998807907104
M,symbol.ttf_4d.png,^,symbol.ttf_5e.png,0.9999998807907104
M,symbol.ttf_4d.png,W,symbol.ttf_57.png,0.9999998807907104
M,symbol.ttf_4d.png,P,symbol.ttf_50.png,0.9999998807907104
M,symbol.ttf_4d.png,;,symbol.ttf_3b.png,0.9999998807907104
M,symbol.ttf_4d.png,1,symbol.ttf_31.png,0.9999998807907104
M,symbol.ttf_4d.png,2,symbol.ttf_32.png,0.9999998807907104
M,symbol.ttf_4d.png,<,symbol.ttf_3c.png,0.9999998807907104
M,symbol.ttf_4d.png,A,symbol.ttf_41.png,0.9999998807907104
M,symbol.ttf_4d.png,8,symbol.ttf_38.png,0.9999998807907104
M,symbol.ttf_4d.png,a,symbol.ttf_61.png,0.9999998807907104
M,symbol.ttf_4d.png,7,symbol.ttf_37.png,0.9999998807907104
M,symbol.ttf_4d.png,J,symbol.ttf_4a.png,0.9999998807907104
M,symbol.ttf_4d.png,t,symbol.ttf_74.png,0.9999998807907104
o,symbol.ttf_6f.png,^,symbol.ttf_5e.png,0.9999998807907104
o,symbol.ttf_6f.png,W,symbol.ttf_57.png,0.9999998807907104
o,symbol.ttf_6f.png,P,symbol.ttf_50.png,0.9999998807907104
o,symbol.ttf_6f.png,;,symbol.ttf_3b.png,0.9999998807907104
o,symbol.ttf_6f.png,1,symbol.ttf_31.png,0.9999998807907104
o,symbol.ttf_6f.png,2,symbol.ttf_32.png,0.9999998807907104
o,symbol.ttf_6f.png,<,symbol.ttf_3c.png,0.9999998807907104
o,symbol.ttf_6f.png,A,symbol.ttf_41.png,0.9999998807907104
o,symbol.ttf_6f.png,8,symbol.ttf_38.png,0.9999998807907104
o,symbol.ttf_6f.png,a,symbol.ttf_61.png,0.9999998807907104
o,symbol.ttf_6f.png,7,symbol.ttf_37.png,0.9999998807907104
o,symbol.ttf_6f.png,J,symbol.ttf_4a.png,0.9999998807907104
o,symbol.ttf_6f.png,t,symbol.ttf_74.png,0.9999998807907104
^,symbol.ttf_5e.png,W,symbol.ttf_57.png,0.9999998807907104
^,symbol.ttf_5e.png,P,symbol.ttf_50.png,0.9999998807907104
^,symbol.ttf_5e.png,;,symbol.ttf_3b.png,0.9999998807907104
^,symbol.ttf_5e.png,1,symbol.ttf_31.png,0.9999998807907104
^,symbol.ttf_5e.png,2,symbol.ttf_32.png,0.9999998807907104
^,symbol.ttf_5e.png,<,symbol.ttf_3c.png,0.9999998807907104
^,symbol.ttf_5e.png,A,symbol.ttf_41.png,0.9999998807907104
^,symbol.ttf_5e.png,8,symbol.ttf_38.png,0.9999998807907104
^,symbol.ttf_5e.png,a,symbol.ttf_61.png,0.9999998807907104
^,symbol.ttf_5e.png,7,symbol.ttf_37.png,0.9999998807907104
^,symbol.ttf_5e.png,J,symbol.ttf_4a.png,0.9999998807907104
^,symbol.ttf_5e.png,t,symbol.ttf_74.png,0.9999998807907104
W,symbol.ttf_57.png,P,symbol.ttf_50.png,0.9999998807907104
W,symbol.ttf_57.png,;,symbol.ttf_3b.png,0.9999998807907104
W,symbol.ttf_57.png,1,symbol.ttf_31.png,0.9999998807907104
W,symbol.ttf_57.png,2,symbol.ttf_32.png,0.9999998807907104
W,symbol.ttf_57.png,<,symbol.ttf_3c.png,0.9999998807907104
W,symbol.ttf_57.png,A,symbol.ttf_41.png,0.9999998807907104
W,symbol.ttf_57.png,8,symbol.ttf_38.png,0.9999998807907104
W,symbol.ttf_57.png,a,symbol.ttf_61.png,0.9999998807907104
W,symbol.ttf_57.png,7,symbol.ttf_37.png,0.9999998807907104
W,symbol.ttf_57.png,J,symbol.ttf_4a.png,0.9999998807907104
W,symbol.ttf_57.png,t,symbol.ttf_74.png,0.9999998807907104
P,symbol.ttf_50.png,;,symbol.ttf_3b.png,0.9999998807907104
P,symbol.ttf_50.png,1,symbol.ttf_31.png,0.9999998807907104
P,symbol.ttf_50.png,2,symbol.ttf_32.png,0.9999998807907104
P,symbol.ttf_50.png,<,symbol.ttf_3c.png,0.9999998807907104
P,symbol.ttf_50.png,A,symbol.ttf_41.png,0.9999998807907104
P,symbol.ttf_50.png,8,symbol.ttf_38.png,0.9999998807907104
P,symbol.ttf_50.png,a,symbol.ttf_61.png,0.9999998807907104
P,symbol.ttf_50.png,7,symbol.ttf_37.png,0.9999998807907104
P,symbol.ttf_50.png,J,symbol.ttf_4a.png,0.9999998807907104
P,symbol.ttf_50.png,t,symbol.ttf_74.png,0.9999998807907104
;,symbol.ttf_3b.png,1,symbol.ttf_31.png,0.9999998807907104
;,symbol.ttf_3b.png,2,symbol.ttf_32.png,0.9999998807907104
;,symbol.ttf_3b.png,<,symbol.ttf_3c.png,0.9999998807907104
;,symbol.ttf_3b.png,A,symbol.ttf_41.png,0.9999998807907104
;,symbol.ttf_3b.png,8,symbol.ttf_38.png,0.9999998807907104
;,symbol.ttf_3b.png,a,symbol.ttf_61.png,0.9999998807907104
;,symbol.ttf_3b.png,7,symbol.ttf_37.png,0.9999998807907104
;,symbol.ttf_3b.png,J,symbol.ttf_4a.png,0.9999998807907104
;,symbol.ttf_3b.png,t,symbol.ttf_74.png,0.9999998807907104
1,symbol.ttf_31.png,2,symbol.ttf_32.png,0.9999998807907104
1,symbol.ttf_31.png,<,symbol.ttf_3c.png,0.9999998807907104
1,symbol.ttf_31.png,A,symbol.ttf_41.png,0.9999998807907104
1,symbol.ttf_31.png,8,symbol.ttf_38.png,0.9999998807907104
1,symbol.ttf_31.png,a,symbol.ttf_61.png,0.9999998807907104
1,symbol.ttf_31.png,7,symbol.ttf_37.png,0.9999998807907104
1,symbol.ttf_31.png,J,symbol.ttf_4a.png,0.9999998807907104
1,symbol.ttf_31.png,t,symbol.ttf_74.png,0.9999998807907104
2,symbol.ttf_32.png,<,symbol.ttf_3c.png,0.9999998807907104
2,symbol.ttf_32.png,A,symbol.ttf_41.png,0.9999998807907104
2,symbol.ttf_32.png,8,symbol.ttf_38.png,0.9999998807907104
2,symbol.ttf_32.png,a,symbol.ttf_61.png,0.9999998807907104
2,symbol.ttf_32.png,7,symbol.ttf_37.png,0.9999998807907104
2,symbol.ttf_32.png,J,symbol.ttf_4a.png,0.9999998807907104
2,symbol.ttf_32.png,t,symbol.ttf_74.png,0.9999998807907104
<,symbol.ttf_3c.png,A,symbol.ttf_41.png,0.9999998807907104
<,symbol.ttf_3c.png,8,symbol.ttf_38.png,0.9999998807907104
<,symbol.ttf_3c.png,a,symbol.ttf_61.png,0.9999998807907104
<,symbol.ttf_3c.png,7,symbol.ttf_37.png,0.9999998807907104
<,symbol.ttf_3c.png,J,symbol.ttf_4a.png,0.9999998807907104
<,symbol.ttf_3c.png,t,symbol.ttf_74.png,0.9999998807907104
A,symbol.ttf_41.png,8,symbol.ttf_38.png,0.9999998807907104
A,symbol.ttf_41.png,a,symbol.ttf_61.png,0.9999998807907104
A,symbol.ttf_41.png,7,symbol.ttf_37.png,0.9999998807907104
A,symbol.ttf_41.png,J,symbol.ttf_4a.png,0.9999998807907104
A,symbol.ttf_41.png,t,symbol.ttf_74.png,0.9999998807907104
8,symbol.ttf_38.png,a,symbol.ttf_61.png,0.9999998807907104
8,symbol.ttf_38.png,7,symbol.ttf_37.png,0.9999998807907104
8,symbol.ttf_38.png,J,symbol.ttf_4a.png,0.9999998807907104
8,symbol.ttf_38.png,t,symbol.ttf_74.png,0.9999998807907104
a,symbol.ttf_61.png,7,symbol.ttf_37.png,0.9999998807907104
a,symbol.ttf_61.png,J,symbol.ttf_4a.png,0.9999998807907104
a,symbol.ttf_61.png,t,symbol.ttf_74.png,0.9999998807907104
7,symbol.ttf_37.png,J,symbol.ttf_4a.png,0.9999998807907104
7,symbol.ttf_37.png,t,symbol.ttf_74.png,0.9999998807907104
J,symbol.ttf_4a.png,t,symbol.ttf_74.png,0.9999998807907104
t,SegoeIcons.ttf_74.png,|,SegoeIcons.ttf_7c.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,"""",SegoeIcons.ttf_22.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,$,SegoeIcons.ttf_24.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,G,SegoeIcons.ttf_47.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,;,SegoeIcons.ttf_3b.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,2,SegoeIcons.ttf_32.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,k,SegoeIcons.ttf_6b.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,:,SegoeIcons.ttf_3a.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,<,SegoeIcons.ttf_3c.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,>,SegoeIcons.ttf_3e.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,(,SegoeIcons.ttf_28.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,',SegoeIcons.ttf_27.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,8,SegoeIcons.ttf_38.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,a,SegoeIcons.ttf_61.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,w,SegoeIcons.ttf_77.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,`,SegoeIcons.ttf_60.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,c,SegoeIcons.ttf_63.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,o,SegoeIcons.ttf_6f.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,#,SegoeIcons.ttf_23.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,g,SegoeIcons.ttf_67.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,f,SegoeIcons.ttf_66.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,5,SegoeIcons.ttf_35.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,P,SegoeIcons.ttf_50.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,~,SegoeIcons.ttf_7e.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,+,SegoeIcons.ttf_2b.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,=,SegoeIcons.ttf_3d.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,r,SegoeIcons.ttf_72.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,L,SegoeIcons.ttf_4c.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,\,SegoeIcons.ttf_5c.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,I,SegoeIcons.ttf_49.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,?,SegoeIcons.ttf_3f.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,j,SegoeIcons.ttf_6a.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,e,SegoeIcons.ttf_65.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,3,SegoeIcons.ttf_33.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,7,SegoeIcons.ttf_37.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,v,SegoeIcons.ttf_76.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,K,SegoeIcons.ttf_4b.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,l,SegoeIcons.ttf_6c.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,O,SegoeIcons.ttf_4f.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,X,SegoeIcons.ttf_58.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,",",SegoeIcons.ttf_2c.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,A,SegoeIcons.ttf_41.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,1,SegoeIcons.ttf_31.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,E,SegoeIcons.ttf_45.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,d,SegoeIcons.ttf_64.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,J,SegoeIcons.ttf_4a.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,W,SegoeIcons.ttf_57.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,s,SegoeIcons.ttf_73.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,-,SegoeIcons.ttf_2d.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,6,SegoeIcons.ttf_36.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,_,SegoeIcons.ttf_5f.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,x,SegoeIcons.ttf_78.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,%,SegoeIcons.ttf_25.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,/,SegoeIcons.ttf_2f.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,4,SegoeIcons.ttf_34.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,n,SegoeIcons.ttf_6e.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,},SegoeIcons.ttf_7d.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,b,SegoeIcons.ttf_62.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,T,SegoeIcons.ttf_54.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,R,SegoeIcons.ttf_52.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,S,SegoeIcons.ttf_53.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,C,SegoeIcons.ttf_43.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,],SegoeIcons.ttf_5d.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,Q,SegoeIcons.ttf_51.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,m,SegoeIcons.ttf_6d.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,^,SegoeIcons.ttf_5e.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,B,SegoeIcons.ttf_42.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,!,SegoeIcons.ttf_21.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,.,SegoeIcons.ttf_2e.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,),SegoeIcons.ttf_29.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,*,SegoeIcons.ttf_2a.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,9,SegoeIcons.ttf_39.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,V,SegoeIcons.ttf_56.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,D,SegoeIcons.ttf_44.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,M,SegoeIcons.ttf_4d.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,N,SegoeIcons.ttf_4e.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,h,SegoeIcons.ttf_68.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,y,SegoeIcons.ttf_79.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,q,SegoeIcons.ttf_71.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,z,SegoeIcons.ttf_7a.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,[,SegoeIcons.ttf_5b.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,&,SegoeIcons.ttf_26.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,H,SegoeIcons.ttf_48.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,{,SegoeIcons.ttf_7b.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,Z,SegoeIcons.ttf_5a.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,p,SegoeIcons.ttf_70.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,@,SegoeIcons.ttf_40.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,Y,SegoeIcons.ttf_59.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,0,SegoeIcons.ttf_30.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,i,SegoeIcons.ttf_69.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,u,SegoeIcons.ttf_75.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,F,SegoeIcons.ttf_46.png,0.9999998211860657
t,SegoeIcons.ttf_74.png,U,SegoeIcons.ttf_55.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,"""",SegoeIcons.ttf_22.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,$,SegoeIcons.ttf_24.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,G,SegoeIcons.ttf_47.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,;,SegoeIcons.ttf_3b.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,2,SegoeIcons.ttf_32.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,k,SegoeIcons.ttf_6b.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,:,SegoeIcons.ttf_3a.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,<,SegoeIcons.ttf_3c.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,>,SegoeIcons.ttf_3e.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,(,SegoeIcons.ttf_28.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,',SegoeIcons.ttf_27.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,8,SegoeIcons.ttf_38.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,a,SegoeIcons.ttf_61.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,w,SegoeIcons.ttf_77.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,`,SegoeIcons.ttf_60.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,c,SegoeIcons.ttf_63.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,o,SegoeIcons.ttf_6f.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,#,SegoeIcons.ttf_23.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,g,SegoeIcons.ttf_67.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,f,SegoeIcons.ttf_66.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,5,SegoeIcons.ttf_35.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,P,SegoeIcons.ttf_50.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,~,SegoeIcons.ttf_7e.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,+,SegoeIcons.ttf_2b.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,=,SegoeIcons.ttf_3d.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,r,SegoeIcons.ttf_72.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,L,SegoeIcons.ttf_4c.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,\,SegoeIcons.ttf_5c.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,I,SegoeIcons.ttf_49.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,?,SegoeIcons.ttf_3f.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,j,SegoeIcons.ttf_6a.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,e,SegoeIcons.ttf_65.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,3,SegoeIcons.ttf_33.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,7,SegoeIcons.ttf_37.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,v,SegoeIcons.ttf_76.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,K,SegoeIcons.ttf_4b.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,l,SegoeIcons.ttf_6c.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,O,SegoeIcons.ttf_4f.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,X,SegoeIcons.ttf_58.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,",",SegoeIcons.ttf_2c.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,A,SegoeIcons.ttf_41.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,1,SegoeIcons.ttf_31.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,E,SegoeIcons.ttf_45.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,d,SegoeIcons.ttf_64.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,J,SegoeIcons.ttf_4a.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,W,SegoeIcons.ttf_57.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,s,SegoeIcons.ttf_73.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,-,SegoeIcons.ttf_2d.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,6,SegoeIcons.ttf_36.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,_,SegoeIcons.ttf_5f.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,x,SegoeIcons.ttf_78.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,%,SegoeIcons.ttf_25.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,/,SegoeIcons.ttf_2f.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,4,SegoeIcons.ttf_34.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,n,SegoeIcons.ttf_6e.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,},SegoeIcons.ttf_7d.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,b,SegoeIcons.ttf_62.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,T,SegoeIcons.ttf_54.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,R,SegoeIcons.ttf_52.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,S,SegoeIcons.ttf_53.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,C,SegoeIcons.ttf_43.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,],SegoeIcons.ttf_5d.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,Q,SegoeIcons.ttf_51.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,m,SegoeIcons.ttf_6d.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,^,SegoeIcons.ttf_5e.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,B,SegoeIcons.ttf_42.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,!,SegoeIcons.ttf_21.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,.,SegoeIcons.ttf_2e.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,),SegoeIcons.ttf_29.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,*,SegoeIcons.ttf_2a.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,9,SegoeIcons.ttf_39.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,V,SegoeIcons.ttf_56.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,D,SegoeIcons.ttf_44.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,M,SegoeIcons.ttf_4d.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,N,SegoeIcons.ttf_4e.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,h,SegoeIcons.ttf_68.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,y,SegoeIcons.ttf_79.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,q,SegoeIcons.ttf_71.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,z,SegoeIcons.ttf_7a.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,[,SegoeIcons.ttf_5b.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,&,SegoeIcons.ttf_26.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,H,SegoeIcons.ttf_48.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,{,SegoeIcons.ttf_7b.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,Z,SegoeIcons.ttf_5a.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,p,SegoeIcons.ttf_70.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,@,SegoeIcons.ttf_40.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,Y,SegoeIcons.ttf_59.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,0,SegoeIcons.ttf_30.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,i,SegoeIcons.ttf_69.png,0.9999998211860657
|,SegoeIcons.ttf_7c.png,u,SegoeIcons.ttf_75.png,0.9999998211860657
